Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Mike Miller,SF,20,ORL,82,62,2390,368,845,.436,148,364,.407,220,481,.457,.523,91,128,.711,66,261,327,140,51,19,97,200,975,13.2,.541,.431,.151,3.0,12.4,7.6,9.7,1.1,0.6,9.7,18.5,,3.3,1.9,5.3,.106,,0.7,-0.9,-0.2,1.0
Reggie Miller,SG,35,IND,81,81,3181,517,1176,.440,170,464,.366,347,712,.487,.512,323,348,.928,38,247,285,260,81,15,133,162,1527,17.3,.574,.395,.296,1.4,8.5,5.1,15.0,1.4,0.3,9.1,21.5,,8.1,2.2,10.3,.155,,2.8,-0.6,2.3,3.4
Chris Mills,SF,31,GSW,15,8,493,71,191,.372,7,25,.280,64,166,.386,.390,31,36,.861,24,69,93,18,9,5,20,43,180,9.6,.435,.131,.188,4.8,16.2,10.0,6.1,0.9,0.7,8.8,19.4,,0.0,0.1,0.1,.007,,-2.8,-1.6,-4.4,-0.3
Terry Mills,PF,33,IND,14,0,113,11,34,.324,3,17,.176,8,17,.471,.368,0,0,,4,17,21,5,3,1,10,20,25,1.1,.368,.500,.000,4.1,16.5,10.5,7.2,1.4,0.6,22.7,18.2,,-0.4,0.1,-0.2,-0.096,,-7.8,-0.4,-8.2,-0.2
Sam Mitchell,SF,37,MIN,82,4,983,118,289,.408,9,43,.209,109,246,.443,.424,40,55,.727,28,95,123,57,26,10,36,117,285,8.2,.455,.149,.190,3.2,11.2,7.1,8.6,1.4,0.7,10.3,16.1,,0.0,0.6,0.6,.030,,-3.7,-0.9,-4.6,-0.6
Cuttino Mobley,SG,25,HOU,79,49,3002,527,1214,.434,90,252,.357,437,962,.454,.471,394,474,.831,83,314,397,195,84,26,165,169,1538,17.7,.541,.208,.390,3.3,11.8,7.7,11.5,1.5,0.6,10.4,24.3,,6.2,2.0,8.2,.130,,1.7,-0.8,0.9,2.2
Nazr Mohammed,C,23,TOT,58,22,912,176,369,.477,0,1,.000,176,368,.478,.477,89,126,.706,115,192,307,19,29,35,64,113,441,19.2,.520,.003,.341,14.1,23.6,18.8,3.9,1.7,2.8,13.1,24.0,,1.1,1.4,2.5,.129,,-0.2,-1.3,-1.5,0.1
Jérôme Moïso,C,22,BOS,24,0,135,12,30,.400,0,1,.000,12,29,.414,.400,11,26,.423,12,30,42,3,3,4,18,29,35,3.2,.422,.033,.867,9.9,27.1,18.1,3.6,1.2,2.3,30.3,20.0,,-0.4,0.2,-0.3,-0.096,,-9.5,-0.8,-10.3,-0.3
Eric Montross,C,29,TOT,54,21,649,56,138,.406,0,0,,56,138,.406,.406,8,31,.258,52,121,173,19,11,26,41,115,120,5.4,.396,.000,.225,8.5,20.5,14.4,4.5,0.9,2.8,21.3,12.9,,-0.9,0.9,0.0,-0.001,,-6.6,-0.1,-6.7,-0.8
Mikki Moore,C,25,DET,81,2,1154,132,268,.493,0,1,.000,132,267,.494,.493,95,130,.731,121,195,316,33,24,61,74,202,359,12.9,.552,.004,.485,11.0,18.4,14.7,4.6,1.1,3.7,18.5,15.0,,1.1,1.6,2.8,.116,,-3.4,0.8,-2.6,-0.2
Hanno Möttölä,SF,24,ATL,73,3,989,123,277,.444,0,3,.000,123,274,.449,.444,73,90,.811,49,125,174,25,11,9,67,163,319,7.5,.504,.011,.325,5.5,14.2,9.8,4.2,0.6,0.6,17.5,17.3,,-0.1,0.5,0.4,.018,,-5.1,-1.5,-6.6,-1.1
Alonzo Mourning,C,30,MIA,13,3,306,73,141,.518,0,1,.000,73,140,.521,.518,31,55,.564,35,66,101,12,4,31,28,24,177,24.6,.536,.007,.390,13.6,25.6,19.6,8.9,0.7,7.8,14.5,30.6,,0.2,0.7,0.9,.148,,1.7,1.2,2.9,0.4
Chris Mullin,SF,37,GSW,20,8,374,36,106,.340,19,52,.365,17,54,.315,.429,24,28,.857,10,31,41,19,16,10,19,28,115,10.0,.486,.491,.264,2.6,9.6,5.8,7.9,2.2,1.9,13.8,15.5,,0.1,0.2,0.3,.034,,-1.9,-0.1,-2.0,0.0
Lamond Murray,SF,27,CLE,78,46,2225,391,925,.423,61,165,.370,330,760,.434,.456,155,211,.735,104,236,340,124,83,27,141,173,998,13.9,.490,.178,.228,5.4,12.3,8.9,10.1,2.0,0.9,12.2,23.5,,0.8,1.5,2.3,.050,,-0.1,-1.0,-1.1,0.5
Tracy Murray,SF,29,TOT,51,1,588,94,248,.379,36,103,.350,58,145,.400,.452,33,42,.786,22,59,81,23,12,7,26,53,257,11.4,.482,.415,.169,4.1,11.4,7.7,6.5,1.1,0.8,8.9,22.2,,0.2,0.3,0.6,.046,,-0.7,-2.2,-2.9,-0.1
Dikembe Mutombo,C,34,TOT,75,75,2591,269,556,.484,0,0,,269,556,.484,.484,211,291,.725,307,708,1015,76,29,203,144,204,749,17.5,.547,.000,.523,13.3,30.5,21.9,4.7,0.6,5.6,17.4,14.3,,3.4,4.7,8.1,.151,,0.4,1.3,1.7,2.4
Mamadou N'Diaye,C,25,TOR,3,0,10,1,4,.250,0,0,,1,4,.250,.250,2,2,1.000,1,1,2,0,0,0,0,3,4,6.6,.410,.000,.500,11.0,11.6,11.3,0.0,0.0,0.0,0.0,21.8,,0.0,0.0,0.0,.083,,-7.1,-4.7,-11.7,0.0
Lee Nailon,SF,25,CHH,42,0,469,66,136,.485,0,1,.000,66,135,.489,.485,32,43,.744,29,63,92,24,9,5,27,60,164,11.7,.529,.007,.316,7.1,15.3,11.2,9.1,1.0,0.8,14.8,17.9,,0.4,0.6,0.9,.096,,-2.5,-0.1,-2.6,-0.1
Eduardo Nájera,PF,24,DAL,40,4,431,58,111,.523,1,3,.333,57,108,.528,.527,14,33,.424,41,54,95,27,13,8,17,48,131,14.0,.522,.027,.297,10.9,13.6,12.3,9.7,1.6,1.3,11.9,15.0,,0.6,0.4,1.1,.120,,0.1,-0.2,-0.1,0.2
Steve Nash,PG,26,DAL,70,70,2387,386,792,.487,89,219,.406,297,573,.518,.544,231,258,.895,46,177,223,509,72,5,205,158,1092,19.6,.603,.277,.326,2.2,8.1,5.2,34.6,1.6,0.1,18.5,21.1,,6.8,1.6,8.4,.169,,3.8,-1.1,2.8,2.9
Tyrone Nesby,SF-SG,25,TOT,62,34,1556,189,530,.357,49,180,.272,140,350,.400,.403,85,106,.802,51,122,173,76,51,20,65,155,512,8.9,.444,.340,.200,3.8,9.2,6.5,8.2,1.7,0.9,10.1,18.5,,-0.2,0.5,0.3,.008,,-2.5,-1.1,-3.6,-0.6
Rasho Nesterović,C,24,MIN,73,39,1233,147,319,.461,0,1,.000,147,318,.462,.461,34,65,.523,99,187,286,45,25,63,55,189,328,10.4,.472,.003,.204,9.1,17.5,13.2,5.4,1.1,3.6,13.7,14.8,,0.2,1.3,1.5,.060,,-3.5,0.0,-3.5,-0.5
Ira Newble,SF,26,SAS,27,6,184,21,55,.382,4,9,.444,17,46,.370,.418,8,16,.500,13,22,35,6,2,4,7,18,54,8.9,.435,.164,.291,8.4,12.9,10.8,5.3,0.6,1.5,10.1,17.6,,0.0,0.2,0.2,.055,,-2.8,-1.2,-4.0,-0.1
Johnny Newman,SG,37,NJN,82,17,2049,291,695,.419,59,176,.335,232,519,.447,.461,254,297,.855,34,142,176,115,63,10,106,229,895,13.0,.542,.253,.427,1.9,8.2,4.9,10.0,1.6,0.4,11.4,20.6,,2.7,0.7,3.4,.081,,-1.0,-1.1,-2.1,0.0
Moochie Norris,PG,27,HOU,82,6,1654,184,413,.446,25,89,.281,159,324,.491,.476,151,194,.778,44,154,198,283,69,2,107,84,544,16.2,.546,.215,.470,3.2,10.5,6.9,27.1,2.2,0.1,17.7,16.8,,3.1,1.2,4.4,.126,,0.9,0.1,1.0,1.2
Dirk Nowitzki,PF,22,DAL,82,82,3125,591,1247,.474,151,390,.387,440,857,.513,.534,451,538,.838,119,635,754,173,79,101,156,245,1784,22.8,.601,.313,.431,4.4,22.1,13.5,9.4,1.3,2.3,9.5,23.8,,10.3,4.3,14.6,.224,,4.9,0.5,5.4,5.9
Jermaine O'Neal,C,22,IND,81,80,2641,404,868,.465,0,5,.000,404,863,.468,.465,233,388,.601,249,545,794,98,49,228,161,280,1041,17.5,.501,.006,.447,11.0,22.7,17.0,6.7,1.0,6.2,13.4,21.2,,1.7,4.7,6.4,.116,,-0.8,1.0,0.3,1.5
Shaquille O'Neal,C,28,LAL,74,74,2924,813,1422,.572,0,2,.000,813,1420,.573,.572,499,972,.513,291,649,940,277,47,204,218,256,2125,30.2,.574,.001,.684,11.3,24.8,18.1,18.8,0.8,4.9,10.5,31.6,,11.1,3.9,14.9,.245,,7.0,0.7,7.7,7.1
Charles Oakley,PF,37,TOR,78,77,2767,305,786,.388,11,49,.224,294,737,.399,.395,127,152,.836,142,599,741,264,76,48,139,258,748,11.6,.439,.062,.193,5.6,25.0,15.1,14.6,1.4,1.2,14.0,16.0,,0.2,3.5,3.7,.065,,-2.2,0.8,-1.4,0.4
Lamar Odom,PF,21,LAC,76,74,2836,481,1046,.460,80,253,.316,401,793,.506,.498,262,386,.679,110,482,592,392,74,122,264,237,1304,18.9,.536,.242,.369,4.6,18.9,11.9,25.0,1.4,3.0,17.8,24.1,,3.2,3.3,6.5,.111,,2.9,1.1,4.0,4.3
Hakeem Olajuwon,C,38,HOU,58,55,1545,283,568,.498,0,1,.000,283,567,.499,.498,123,198,.621,124,307,431,72,70,88,81,141,689,20.7,.526,.002,.349,9.5,22.4,16.1,8.3,2.4,4.0,11.0,21.9,,2.4,2.6,5.0,.155,,1.3,1.5,2.8,1.9
Kevin Ollie,PG,28,TOT,70,4,925,76,192,.396,1,3,.333,75,189,.397,.398,63,89,.708,16,79,95,146,30,1,49,84,216,10.3,.467,.016,.464,2.0,9.6,5.8,24.5,1.7,0.1,17.5,13.7,,0.5,0.9,1.4,.075,,-2.8,0.6,-2.2,0.0
Michael Olowokandi,C,25,LAC,82,82,2127,308,708,.435,0,0,,308,708,.435,.435,85,156,.545,168,357,525,46,30,108,169,250,701,10.0,.451,.000,.220,9.3,18.7,14.1,3.7,0.8,3.6,17.9,20.5,,-2.6,2.2,-0.4,-0.008,,-4.7,-0.8,-5.5,-1.9
Greg Ostertag,C,27,UTA,81,3,1491,139,281,.495,1,2,.500,138,279,.495,.496,84,151,.556,164,251,415,22,22,142,63,215,363,13.3,.522,.007,.537,13.9,20.4,17.3,2.3,0.8,7.7,15.3,12.7,,1.5,2.3,3.8,.121,,-1.8,1.0,-0.8,0.4
Bo Outlaw,PF,29,ORL,80,69,2534,226,368,.614,1,2,.500,225,366,.615,.615,129,225,.573,211,408,619,225,105,137,141,241,582,15.7,.623,.005,.611,9.0,18.3,13.6,13.3,2.1,4.0,23.2,10.6,,3.9,4.0,7.9,.150,,0.4,2.6,3.1,3.2
Doug Overton,PG,31,TOT,21,10,475,52,139,.374,11,36,.306,41,103,.398,.414,10,16,.625,4,35,39,72,8,0,31,37,125,7.5,.428,.259,.115,0.9,8.8,4.7,25.5,0.9,0.0,17.5,16.9,,-0.4,0.1,-0.3,-0.026,,-3.3,-2.3,-5.6,-0.4
Billy Owens,PF,31,DET,45,14,793,88,230,.383,3,20,.150,85,210,.405,.389,19,40,.475,84,121,205,55,32,12,39,93,198,10.5,.400,.087,.174,11.1,16.7,13.8,11.1,2.0,1.1,13.6,15.7,,-0.3,1.1,0.8,.048,,-2.6,0.7,-1.9,0.0
Olumide Oyedeji,C,19,SEA,30,1,221,18,37,.486,0,0,,18,37,.486,.486,9,12,.750,24,43,67,2,7,10,11,40,45,10.6,.532,.000,.324,12.5,22.2,17.4,1.3,1.7,3.3,20.6,10.9,,0.1,0.3,0.4,.090,,-3.8,0.0,-3.8,-0.1
Robert Pack,PG,31,DEN,74,11,1260,181,426,.425,12,31,.387,169,395,.428,.439,105,137,.766,30,107,137,293,65,1,135,114,479,14.8,.493,.073,.322,2.6,9.3,5.9,38.2,2.7,0.1,21.7,22.0,,0.4,0.7,1.1,.043,,-0.8,-0.8,-1.6,0.1
Scott Padgett,PF,24,UTA,27,0,127,18,43,.419,5,9,.556,13,34,.382,.477,15,20,.750,19,20,39,5,6,3,10,21,56,17.6,.541,.209,.465,18.9,19.1,19.0,6.5,2.5,1.9,16.2,22.4,,0.2,0.2,0.4,.158,,0.4,-1.8,-1.4,0.0
Milt Palacio,PG,22,BOS,58,6,1141,126,267,.472,12,36,.333,114,231,.494,.494,78,92,.848,25,77,102,151,48,0,80,83,342,12.3,.556,.135,.345,2.4,8.2,5.2,22.5,2.2,0.0,20.6,15.4,,1.1,0.7,1.8,.076,,-1.8,-0.5,-2.4,-0.1
Andy Panko,SF,23,ATL,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.017,,-3.2,-2.9,-6.2,0.0
Cherokee Parks,C,28,TOT,65,31,1054,134,274,.489,0,6,.000,134,268,.500,.489,31,44,.705,71,158,229,46,25,36,41,122,299,12.6,.510,.022,.161,7.9,16.9,12.5,7.3,1.3,2.4,12.3,14.6,,0.9,1.0,1.9,.086,,-1.7,0.3,-1.4,0.2
Ruben Patterson,SF,25,SEA,76,22,2059,370,749,.494,2,36,.056,368,713,.516,.495,246,361,.681,183,199,382,161,103,45,155,176,988,19.3,.544,.048,.482,10.3,11.0,10.7,13.4,2.6,1.6,14.6,23.3,,3.8,1.7,5.5,.128,,2.0,-0.1,1.9,2.1
Gary Payton,PG,32,SEA,79,79,3244,725,1591,.456,102,272,.375,623,1319,.472,.488,271,354,.766,73,288,361,642,127,26,209,184,1823,22.1,.522,.171,.223,2.6,10.1,6.4,36.6,2.1,0.6,10.7,27.2,,9.1,1.7,10.8,.160,,4.7,-0.7,4.0,4.9
Anthony Peeler,SG,31,MIN,75,41,2126,308,732,.421,100,256,.391,208,476,.437,.489,75,87,.862,44,148,192,192,91,18,105,166,791,12.6,.513,.350,.119,2.3,8.0,5.2,13.9,2.2,0.6,12.0,18.6,,1.6,1.5,3.2,.071,,-0.4,-0.3,-0.6,0.7
Mike Penberthy,PG,26,LAL,53,0,851,92,222,.414,55,139,.396,37,83,.446,.538,28,31,.903,10,53,63,71,22,2,34,57,267,11.2,.567,.626,.140,1.3,7.0,4.2,12.4,1.4,0.2,12.6,14.2,,1.3,0.2,1.6,.088,,-0.3,-1.2,-1.6,0.1
Will Perdue,C,35,POR,13,0,58,6,9,.667,0,0,,6,9,.667,.667,2,4,.500,6,12,18,2,3,2,0,8,14,18.5,.651,.000,.444,12.8,23.9,18.5,5.3,2.8,2.6,0.0,8.6,,0.2,0.1,0.3,.245,,1.6,1.7,3.3,0.1
Sam Perkins,PF,39,IND,64,41,999,86,226,.381,38,110,.345,48,116,.414,.465,32,38,.842,32,136,168,41,33,18,19,61,242,11.1,.499,.487,.168,3.7,15.0,9.5,6.6,1.8,1.3,7.3,12.2,,0.9,1.2,2.0,.098,,0.0,1.0,1.0,0.8
Elliot Perry,PG,31,TOT,49,6,499,65,140,.464,1,5,.200,64,135,.474,.468,16,22,.727,9,37,46,79,22,1,38,29,147,11.6,.491,.036,.157,2.0,8.5,5.2,25.8,2.3,0.1,20.2,16.8,,0.0,0.7,0.6,.061,,-2.2,0.8,-1.4,0.1
Wesley Person,SG,29,CLE,44,22,958,128,292,.438,34,84,.405,94,208,.452,.497,24,30,.800,11,119,130,64,27,11,40,62,314,11.6,.514,.288,.103,1.3,14.4,7.9,11.2,1.5,0.8,11.6,16.3,,0.6,0.6,1.2,.061,,-0.8,-0.3,-1.1,0.2
Morris Peterson,SG,23,TOR,80,49,1809,290,673,.431,63,165,.382,227,508,.447,.478,104,145,.717,112,147,259,105,63,20,78,164,747,14.1,.507,.245,.215,6.8,9.4,8.1,9.6,1.8,0.8,9.6,20.1,,2.3,1.3,3.6,.096,,0.1,-0.8,-0.7,0.5
Eric Piatkowski,SG,30,LAC,81,40,2144,291,672,.433,120,297,.404,171,375,.456,.522,158,181,.873,54,187,241,96,46,19,76,123,860,14.6,.572,.442,.269,3.0,9.7,6.4,7.6,1.1,0.6,9.2,17.8,,4.5,1.0,5.5,.123,,1.5,-0.8,0.7,1.4
Paul Pierce,SF,23,BOS,82,82,3120,687,1513,.454,147,384,.383,540,1129,.478,.503,550,738,.745,94,428,522,253,138,69,262,251,2071,22.3,.563,.254,.488,3.4,16.7,9.8,16.9,2.3,1.7,12.5,30.6,,6.9,3.5,10.4,.160,,4.5,-0.1,4.4,5.0
Scottie Pippen,SF,35,POR,64,60,2133,269,596,.451,64,186,.344,205,410,.500,.505,119,161,.739,70,263,333,294,94,35,154,158,721,15.3,.541,.312,.270,4.1,14.2,9.3,21.8,2.4,1.2,18.8,17.9,,2.4,2.7,5.1,.115,,1.0,1.2,2.2,2.3
Scot Pollard,C,25,SAC,77,8,1658,185,395,.468,0,2,.000,185,393,.471,.468,128,171,.749,173,292,465,47,48,97,66,206,498,15.0,.530,.005,.433,11.5,18.5,15.1,4.2,1.5,3.9,12.3,14.3,,2.5,2.9,5.4,.157,,-1.2,0.9,-0.3,0.7
Olden Polynice,C,36,UTA,81,79,1619,206,415,.496,0,1,.000,206,414,.498,.496,17,65,.262,157,221,378,31,27,77,78,241,429,9.9,.484,.002,.157,12.3,16.6,14.5,3.1,0.9,3.9,15.0,14.8,,0.2,1.8,2.0,.058,,-3.1,-0.7,-3.9,-0.8
Mark Pope,PF,28,MIL,63,45,942,62,142,.437,5,24,.208,57,118,.483,.454,22,35,.629,56,91,147,38,16,26,17,140,151,7.2,.480,.169,.246,6.8,10.9,8.8,5.6,0.9,2.0,9.7,8.4,,0.8,0.5,1.3,.068,,-3.0,0.1,-2.9,-0.2
Chris Porter,SF,22,GSW,51,35,1147,173,445,.389,0,5,.000,173,440,.393,.389,94,141,.667,89,100,189,61,45,6,59,111,440,11.1,.434,.011,.317,7.6,10.1,8.7,9.0,2.0,0.4,10.4,20.8,,-0.1,0.3,0.2,.008,,-2.7,-1.8,-4.5,-0.7
Terry Porter,PG,37,SAS,80,42,1678,197,440,.448,87,205,.424,110,235,.468,.547,92,116,.793,24,177,201,251,52,11,104,88,573,15.5,.583,.466,.264,1.7,11.4,6.8,24.5,1.7,0.5,17.5,16.7,,3.0,2.3,5.4,.154,,1.6,1.0,2.6,2.0
James Posey,SF,24,DEN,82,82,2255,243,590,.412,65,217,.300,178,373,.477,.467,115,141,.816,125,306,431,163,93,40,102,226,666,12.5,.511,.368,.239,5.9,14.9,10.4,11.2,2.1,1.2,13.5,14.9,,2.1,1.7,3.8,.080,,-1.0,0.6,-0.4,0.9
Lavor Postell,SG,22,NYK,26,0,169,17,54,.315,3,11,.273,14,43,.326,.343,22,27,.815,8,17,25,5,4,2,17,12,59,7.2,.448,.204,.500,5.9,11.8,8.9,5.0,1.3,1.0,20.5,24.0,,-0.3,0.2,-0.1,-0.027,,-4.2,-0.9,-5.1,-0.1
Vitaly Potapenko,C,25,BOS,82,7,1901,248,521,.476,0,0,,248,521,.476,.476,115,158,.728,206,289,495,64,52,23,105,228,611,12.8,.517,.000,.303,12.1,18.5,15.2,5.9,1.4,0.9,15.1,16.6,,1.8,1.7,3.4,.087,,-2.0,-1.6,-3.6,-0.8
Brent Price,PG,32,VAN,6,0,30,3,11,.273,1,4,.250,2,7,.286,.318,6,7,.857,1,3,4,5,2,0,4,8,13,9.4,.462,.364,.636,3.8,11.4,7.6,26.6,3.5,0.0,22.1,27.5,,0.0,0.0,0.0,-0.003,,-5.8,0.3,-5.5,0.0
Laron Profit,PG,23,WAS,35,12,605,56,142,.394,7,26,.269,49,116,.422,.419,33,45,.733,18,46,64,89,36,11,46,43,152,11.7,.470,.183,.317,3.4,9.1,6.2,23.5,3.1,1.3,22.1,15.3,,-0.1,0.4,0.3,.023,,-1.4,0.4,-1.0,0.2
Joel Przybilla,C,21,MIL,33,13,270,12,35,.343,0,0,,12,35,.343,.343,3,11,.273,29,42,71,2,3,30,13,56,27,5.9,.339,.000,.314,12.3,17.5,14.9,1.0,0.6,8.2,24.6,8.9,,-0.2,0.3,0.1,.018,,-6.8,0.6,-6.3,-0.3
Theo Ratliff,C,27,PHI,50,50,1800,228,457,.499,0,0,,228,457,.499,.499,165,217,.760,125,288,413,58,30,187,126,165,621,16.3,.562,.000,.475,8.0,17.7,13.0,5.3,0.9,7.6,18.6,17.0,,1.7,3.5,5.2,.138,,-1.1,2.7,1.6,1.6
Eldridge Recasner,PG,33,CHH,43,0,403,38,114,.333,13,39,.333,25,75,.333,.390,14,18,.778,13,37,50,39,6,1,27,30,103,6.2,.422,.342,.158,3.7,10.4,7.1,15.9,0.8,0.2,18.1,17.0,,-0.4,0.4,0.0,-0.004,,-3.7,-1.1,-4.9,-0.3
Michael Redd,SG,21,MIL,6,0,35,5,19,.263,0,3,.000,5,16,.313,.263,3,6,.500,3,1,4,1,1,0,1,2,13,3.4,.300,.158,.316,9.8,3.2,6.5,4.4,1.5,0.0,4.4,29.3,,-0.1,0.0,-0.1,-0.163,,-6.2,-5.2,-11.4,-0.1
Bryant Reeves,C,27,VAN,75,48,1832,254,552,.460,1,4,.250,253,548,.462,.461,113,142,.796,132,320,452,80,43,54,90,243,622,12.8,.506,.007,.257,8.3,19.8,14.1,7.4,1.2,2.0,12.8,17.6,,1.2,1.7,2.9,.075,,-2.6,-0.2,-2.8,-0.4
Don Reid,PF,27,ORL,65,7,764,82,145,.566,0,0,,82,145,.566,.566,46,75,.613,84,158,242,21,23,54,48,190,210,13.1,.590,.000,.517,11.9,23.5,17.6,4.2,1.6,5.2,21.2,13.1,,0.8,1.4,2.3,.141,,-4.3,1.6,-2.8,-0.2
J.R. Reid,PF,32,CLE,6,0,39,2,5,.400,0,0,,2,5,.400,.400,6,8,.750,5,3,8,1,2,1,1,4,10,15.7,.587,.000,1.600,14.9,8.9,11.9,3.8,2.7,1.9,10.5,11.0,,0.1,0.0,0.1,.174,,1.1,0.4,1.5,0.0
Glen Rice,SF,33,NYK,75,25,2212,331,752,.440,82,211,.389,249,541,.460,.495,155,182,.852,61,246,307,89,41,13,96,179,899,13.7,.540,.281,.242,3.4,13.0,8.4,7.4,1.0,0.5,10.3,20.5,,2.7,2.9,5.7,.123,,0.5,0.1,0.5,1.4
Quentin Richardson,SG,20,LAC,76,28,1358,232,525,.442,50,151,.331,182,374,.487,.490,99,158,.627,105,152,257,62,42,7,64,98,613,16.5,.516,.288,.301,9.1,12.5,10.8,8.3,1.7,0.4,9.7,22.4,,2.1,1.0,3.0,.106,,2.0,-1.1,0.8,0.9
Mitch Richmond,SG,35,WAS,37,30,1216,205,504,.407,45,133,.338,160,371,.431,.451,143,160,.894,15,94,109,111,43,7,84,86,598,14.9,.521,.264,.317,1.4,9.2,5.2,16.6,1.8,0.4,12.8,24.1,,1.4,0.2,1.6,.065,,1.0,-1.2,-0.3,0.5
Isaiah Rider,SG,29,LAL,67,6,1206,201,472,.426,34,92,.370,167,380,.439,.462,71,83,.855,44,112,156,111,27,7,98,105,507,11.8,.499,.195,.176,4.2,10.4,7.3,15.0,1.2,0.4,16.2,22.5,,0.3,0.5,0.8,.033,,-1.4,-2.0,-3.4,-0.4
Terrance Roberson,SF,24,CHH,3,0,13,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,1,1,1,0,0,2,3,0,-15.0,.000,.500,.000,0.0,8.7,4.4,10.9,0.0,0.0,50.0,14.2,,-0.1,0.0,-0.1,-0.334,,-18.7,-2.4,-21.1,-0.1
Clifford Robinson,PF,34,PHO,82,82,2751,501,1186,.422,90,249,.361,411,937,.439,.460,253,357,.709,105,229,334,237,87,82,186,258,1345,14.8,.501,.210,.301,4.2,9.6,6.9,15.4,1.6,2.2,12.2,24.8,,1.6,3.9,5.4,.095,,0.5,0.4,0.9,2.0
David Robinson,C,35,SAS,80,80,2371,400,823,.486,0,1,.000,400,822,.487,.486,351,470,.747,208,483,691,116,80,197,122,212,1151,23.7,.559,.001,.571,10.4,22.0,16.5,8.8,1.8,5.8,10.6,22.8,,6.4,5.7,12.1,.246,,2.5,2.7,5.2,4.3
Eddie Robinson,SF,24,CHH,67,6,1201,216,407,.531,2,4,.500,214,403,.531,.533,64,88,.727,60,138,198,59,50,32,43,66,498,17.9,.559,.010,.216,5.7,13.1,9.4,9.4,2.2,2.0,8.8,18.8,,2.1,1.8,4.0,.159,,1.4,1.2,2.6,1.4
Glenn Robinson,SF,28,MIL,76,74,2813,684,1460,.468,55,184,.299,629,1276,.493,.487,251,306,.820,124,402,526,252,86,62,219,191,1674,20.1,.525,.126,.210,5.0,16.1,10.6,16.5,1.6,1.6,12.1,29.2,,4.2,2.5,6.7,.114,,2.3,-1.0,1.3,2.4
Jamal Robinson,SF,27,MIA,6,0,72,3,22,.136,0,2,.000,3,20,.150,.136,0,0,,3,8,11,2,6,0,3,7,6,-1.9,.136,.091,.000,5.0,13.2,9.1,4.4,4.6,0.0,12.0,16.8,,-0.4,0.2,-0.2,-0.166,,-10.7,0.8,-9.9,-0.1
James Robinson,PG,30,ORL,6,0,50,4,11,.364,2,5,.400,2,6,.333,.455,0,0,,0,8,8,0,4,1,4,5,10,5.1,.455,.455,.000,0.0,18.2,8.9,0.0,4.1,1.5,26.7,13.3,,-0.1,0.1,0.0,-0.017,,-7.9,2.0,-5.9,-0.1
Larry Robinson,PG-SG,33,TOT,34,1,632,67,184,.364,44,116,.379,23,68,.338,.484,21,24,.875,23,64,87,36,28,2,25,46,199,11.8,.511,.630,.130,4.0,11.4,7.7,9.1,2.3,0.2,11.4,15.5,,0.6,0.5,1.1,.083,,0.3,0.5,0.9,0.5
Carlos Rogers,C,29,HOU,39,0,544,75,110,.682,0,1,.000,75,109,.688,.682,29,52,.558,48,91,139,9,10,18,17,33,179,18.1,.674,.009,.473,10.5,18.9,14.8,2.7,1.0,2.3,11.3,12.7,,1.5,0.5,2.0,.180,,2.4,-0.4,2.0,0.6
Rodney Rogers,SF,29,PHO,82,3,2183,377,876,.430,56,189,.296,321,687,.467,.462,188,247,.761,94,265,359,180,97,47,157,269,998,14.6,.507,.216,.282,4.8,14.0,9.3,14.5,2.3,1.6,13.8,23.3,,1.0,3.7,4.7,.104,,-0.7,1.3,0.6,1.4
Sean Rooks,C,31,LAC,82,0,1553,169,395,.428,1,2,.500,168,393,.427,.429,107,143,.748,91,212,303,77,34,64,73,197,446,11.5,.487,.005,.362,6.9,15.2,11.2,8.1,1.2,2.9,13.7,15.8,,0.8,1.5,2.3,.070,,-2.3,0.7,-1.7,0.1
Jalen Rose,SF,28,IND,72,72,2943,567,1242,.457,59,174,.339,508,1068,.476,.480,285,344,.828,37,322,359,435,65,43,211,230,1478,17.8,.530,.140,.277,1.5,12.0,6.9,28.7,1.2,1.0,13.2,25.5,,4.8,2.5,7.3,.119,,2.1,-0.4,1.8,2.7
Malik Rose,PF,26,SAS,57,9,1219,160,368,.435,3,17,.176,157,351,.447,.439,114,160,.713,95,213,308,48,59,40,74,148,437,14.8,.498,.046,.435,9.3,18.8,14.3,6.6,2.6,2.3,14.4,19.8,,0.7,2.6,3.3,.131,,-1.7,2.2,0.4,0.8
Michael Ruffin,PF,24,CHI,45,16,879,40,90,.444,0,0,,40,90,.444,.444,39,77,.506,101,161,262,39,30,38,46,131,119,10.1,.480,.000,.856,13.1,22.6,17.7,6.9,1.8,3.2,27.1,9.0,,0.2,0.9,1.0,.056,,-3.5,0.1,-3.4,-0.3
